<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.21	01:00:00	1782.03	1783.01	1781.81	1781.95	1901	0	0
2021.10.21	02:00:00	1782.03	1783.03	1781.37	1781.37	2421	0	0
2021.10.21	03:00:00	1781.43	1784.71	1781.22	1783.81	6560	0	0
2021.10.21	04:00:00	1783.90	1787.05	1782.13	1786.69	14081	0	0
2021.10.21	05:00:00	1786.80	1789.45	1786.40	1787.48	10091	0	0
2021.10.21	06:00:00	1787.58	1788.07	1785.30	1786.35	7099	0	0
2021.10.21	07:00:00	1786.43	1786.70	1784.12	1784.54	9384	0	0
2021.10.21	08:00:00	1784.65	1786.23	1782.59	1785.94	11665	0	0
2021.10.21	09:00:00	1785.99	1787.59	1782.42	1783.35	15261	0	0
2021.10.21	10:00:00	1783.45	1783.86	1780.75	1782.51	14519	0	0
2021.10.21	11:00:00	1782.61	1786.50	1781.79	1785.92	11346	0	0
2021.10.21	12:00:00	1786.00	1787.92	1784.61	1787.54	9633	0	0
2021.10.21	13:00:00	1787.63	1787.65	1784.01	1784.18	8176	0	0
2021.10.21	14:00:00	1784.39	1784.89	1777.41	1778.28	15030	0	0
2021.10.21	15:00:00	1778.48	1786.05	1776.40	1782.67	21576	0	0
2021.10.21	16:00:00	1782.81	1785.85	1779.43	1779.66	24209	0	0
2021.10.21	17:00:00	1779.77	1781.81	1778.28	1780.09	21330	0	0
2021.10.21	18:00:00	1780.17	1782.84	1778.57	1782.42	13895	0	0
2021.10.21	19:00:00	1782.55	1783.25	1779.93	1780.37	9132	0	0
2021.10.21	20:00:00	1780.42	1781.79	1778.45	1778.61	10233	0	0
2021.10.21	21:00:00	1778.73	1781.45	1778.47	1780.91	9496	0	0
2021.10.21	22:00:00	1781.02	1784.86	1780.38	1783.84	7301	0	0
2021.10.21	23:00:00	1783.95	1784.31	1781.88	1783.28	3404	0	0
2021.10.22	01:00:00	1783.15	1783.96	1782.81	1783.66	1850	0	0
2021.10.22	02:00:00	1783.72	1786.14	1783.72	1784.55	3192	0	0
2021.10.22	03:00:00	1784.62	1786.30	1783.44	1785.09	8740	0	0
2021.10.22	04:00:00	1785.19	1787.08	1784.33	1784.93	16823	0	0
2021.10.22	05:00:00	1785.02	1787.12	1784.73	1786.64	10215	0	0
2021.10.22	06:00:00	1786.70	1788.09	1785.69	1786.99	8385	0	0
2021.10.22	07:00:00	1787.06	1787.67	1786.01	1786.27	4306	0	0
2021.10.22	08:00:00	1786.38	1787.61	1786.06	1786.64	9911	0	0
2021.10.22	09:00:00	1786.70	1793.67	1786.32	1792.97	18933	0	0
2021.10.22	10:00:00	1793.06	1794.49	1790.91	1793.08	17438	0	0
2021.10.22	11:00:00	1793.16	1794.69	1790.30	1790.97	12445	0	0
2021.10.22	12:00:00	1791.06	1793.30	1790.40	1793.02	9598	0	0
2021.10.22	13:00:00	1793.12	1794.28	1791.93	1792.06	8475	0	0
2021.10.22	14:00:00	1792.13	1795.06	1791.78	1792.27	11487	0	0
2021.10.22	15:00:00	1792.37	1806.86	1791.23	1805.67	24848	0	0
2021.10.22	16:00:00	1805.76	1809.61	1803.28	1807.87	25299	0	0
2021.10.22	17:00:00	1807.99	1812.42	1807.16	1811.86	22637	0	0
2021.10.22	18:00:00	1811.82	1813.76	1782.79	1785.77	34616	0	0
2021.10.22	19:00:00	1785.78	1798.54	1784.36	1797.28	22291	0	0
2021.10.22	20:00:00	1797.31	1798.50	1791.18	1791.45	14733	0	0
2021.10.22	21:00:00	1791.57	1795.11	1791.38	1793.94	10533	0	0
2021.10.22	22:00:00	1793.98	1794.51	1792.02	1794.14	6881	0	0
2021.10.22	23:00:00	1794.23	1794.37	1791.91	1792.57	2411	0	0
2021.10.25	01:00:00	1793.10	1794.40	1792.21	1793.85	3903	0	0
2021.10.25	02:00:00	1793.84	1794.43	1792.41	1794.30	4110	0	0
2021.10.25	03:00:00	1794.50	1797.75	1792.98	1796.98	9566	0	0
2021.10.25	04:00:00	1797.07	1797.83	1792.27	1794.69	17463	0	0
2021.10.25	05:00:00	1794.77	1795.23	1792.20	1795.07	12463	0	0
2021.10.25	06:00:00	1795.14	1799.12	1794.97	1798.33	8520	0	0
2021.10.25	07:00:00	1798.42	1801.17	1797.45	1800.37	5572	0	0
2021.10.25	08:00:00	1800.53	1800.73	1797.10	1800.47	9207	0	0
2021.10.25	09:00:00	1800.61	1800.61	1795.95	1796.51	16320	0	0
2021.10.25	10:00:00	1796.52	1800.01	1795.97	1798.94	13777	0	0
2021.10.25	11:00:00	1799.05	1803.58	1798.62	1803.05	14171	0	0
2021.10.25	12:00:00	1803.16	1803.66	1798.43	1799.34	11614	0	0
2021.10.25	13:00:00	1799.44	1800.12	1798.47	1799.68	7416	0	0
2021.10.25	14:00:00	1799.77	1802.18	1799.77	1801.66	10281	0	0
2021.10.25	15:00:00	1801.75	1804.71	1800.42	1803.08	17188	0	0
2021.10.25	16:00:00	1803.15	1810.05	1801.54	1807.69	23705	0	0
2021.10.25	17:00:00	1807.79	1809.77	1805.08	1806.99	20988	0	0
2021.10.25	18:00:00	1807.04	1808.58	1805.34	1808.04	14468	0	0
2021.10.25	19:00:00	1808.13	1808.71	1806.63	1806.85	10224	0	0
2021.10.25	20:00:00	1806.94	1807.33	1805.04	1806.56	8294	0	0
2021.10.25	21:00:00	1806.67	1808.32	1806.50	1808.07	6909	0	0
2021.10.25	22:00:00	1808.16	1808.39	1805.53	1806.69	4800	0	0
2021.10.25	23:00:00	1806.78	1807.75	1806.32	1807.30	2834	0	0
2021.10.26	01:00:00	1807.24	1808.10	1807.15	1807.23	1627	0	0
2021.10.26	02:00:00	1807.21	1808.29	1806.97	1807.78	1701	0	0
2021.10.26	03:00:00	1807.80	1807.92	1805.24	1805.25	4951	0	0
2021.10.26	04:00:00	1805.33	1806.81	1802.61	1805.11	10812	0	0
2021.10.26	05:00:00	1805.18	1805.88	1803.46	1804.18	7101	0	0
2021.10.26	06:00:00	1804.22	1805.22	1803.16	1803.16	5241	0	0
2021.10.26	07:00:00	1803.17	1803.49	1801.71	1803.37	3406	0	0
2021.10.26	08:00:00	1803.47	1805.60	1803.05	1805.04	6278	0	0
2021.10.26	09:00:00	1805.09	1806.55	1802.72	1804.22	11691	0	0
2021.10.26	10:00:00	1804.31	1804.76	1800.04	1800.47	13985	0	0
2021.10.26	11:00:00	1800.57	1803.23	1799.92	1802.17	11936	0	0
2021.10.26	12:00:00	1802.26	1803.78	1801.19	1802.87	7049	0	0
2021.10.26	13:00:00	1803.00	1803.56	1801.30	1801.36	6611	0	0
2021.10.26	14:00:00	1801.44	1804.37	1801.16	1802.87	8389	0	0
2021.10.26	15:00:00	1802.96	1804.60	1794.18	1799.26	20702	0	0
2021.10.26	16:00:00	1799.35	1800.91	1788.57	1789.82	25326	0	0
2021.10.26	17:00:00	1789.93	1789.99	1782.25	1785.85	26953	0	0
2021.10.26	18:00:00	1785.97	1790.19	1785.30	1789.75	14730	0	0
2021.10.26	19:00:00	1789.83	1792.98	1789.75	1791.92	10527	0	0
2021.10.26	20:00:00	1792.02	1793.76	1790.39	1790.90	7987	0	0
2021.10.26	21:00:00	1791.02	1793.90	1791.02	1793.53	5635	0	0
2021.10.26	22:00:00	1793.52	1795.07	1792.80	1793.31	4428	0	0
2021.10.26	23:00:00	1793.38	1794.30	1792.45	1792.92	2533	0	0
2021.10.27	01:00:00	1793.32	1793.35	1791.82	1792.00	2053	0	0
2021.10.27	02:00:00	1792.04	1793.61	1792.04	1793.51	2785	0	0
2021.10.27	03:00:00	1793.62	1794.38	1791.70	1791.81	8112	0	0
2021.10.27	04:00:00	1791.92	1793.15	1788.21	1789.36	15311	0	0
2021.10.27	05:00:00	1789.44	1789.89	1788.28	1788.30	10083	0	0
2021.10.27	06:00:00	1788.43	1789.36	1787.04	1789.02	7359	0	0
2021.10.27	07:00:00	1789.14	1789.87	1788.76	1789.09	3729	0	0
2021.10.27	08:00:00	1789.17	1789.17	1785.37	1785.88	8647	0	0
2021.10.27	09:00:00	1785.96	1791.65	1785.61	1790.93	12211	0	0
2021.10.27	10:00:00	1791.05	1791.50	1785.32	1787.44	16469	0	0
2021.10.27	11:00:00	1787.56	1788.23	1783.37	1786.43	15396	0	0
2021.10.27	12:00:00	1786.54	1788.50	1783.70	1786.79	13642	0	0
2021.10.27	13:00:00	1786.86	1790.32	1785.99	1789.16	10779	0	0
2021.10.27	14:00:00	1789.23	1791.93	1788.42	1791.11	11698	0	0
2021.10.27	15:00:00	1791.25	1796.11	1789.03	1794.01	22184	0	0
2021.10.27	16:00:00	1794.08	1798.22	1791.85	1794.99	25650	0	0
2021.10.27	17:00:00	1795.09	1795.22	1784.69	1791.95	34021	0	0
2021.10.27	18:00:00	1792.02	1794.91	1790.94	1794.33	18915	0	0
2021.10.27	19:00:00	1794.48	1796.85	1794.21	1794.60	15310	0	0
2021.10.27	20:00:00	1794.69	1798.04	1794.62	1797.66	14727	0	0
2021.10.27	21:00:00	1797.75	1799.05	1796.59	1797.85	8560	0	0
2021.10.27	22:00:00	1797.96	1798.31	1793.83	1798.15	9528	0	0
2021.10.27	23:00:00	1798.17	1798.31	1796.15	1796.82	2526	0	0
2021.10.28	01:00:00	1796.38	1798.04	1796.31	1796.57	3406	0	0
2021.10.28	02:00:00	1796.71	1797.10	1795.92	1796.51	3173	0	0
2021.10.28	03:00:00	1796.55	1797.13	1794.19	1794.62	7168	0	0
2021.10.28	04:00:00	1794.74	1798.52	1794.11	1797.48	13477	0	0
2021.10.28	05:00:00	1797.57	1803.22	1796.76	1799.51	10601	0	0
2021.10.28	06:00:00	1799.59	1800.17	1798.26	1798.66	7637	0	0
2021.10.28	07:00:00	1798.76	1801.17	1798.50	1800.80	4925	0	0
2021.10.28	08:00:00	1800.91	1802.19	1799.67	1802.02	8902	0	0
2021.10.28	09:00:00	1802.11	1804.12	1800.49	1802.18	14165	0	0
2021.10.28	10:00:00	1802.35	1803.45	1800.93	1801.90	14100	0	0
2021.10.28	11:00:00	1801.99	1803.14	1800.46	1800.71	12177	0	0
2021.10.28	12:00:00	1800.79	1801.19	1795.63	1797.68	11033	0	0
2021.10.28	13:00:00	1797.73	1800.19	1796.02	1799.47	9758	0	0
2021.10.28	14:00:00	1799.59	1803.54	1798.40	1801.82	13089	0	0
2021.10.28	15:00:00	1801.91	1806.75	1797.13	1798.96	27111	0	0
2021.10.28	16:00:00	1799.05	1810.44	1797.06	1802.98	36033	0	0
2021.10.28	17:00:00	1803.04	1805.58	1792.22	1798.65	31954	0	0
2021.10.28	18:00:00	1798.74	1804.38	1797.53	1800.94	20088	0	0
2021.10.28	19:00:00	1801.04	1803.37	1800.47	1800.76	11761	0	0
2021.10.28	20:00:00	1800.87	1801.75	1799.05	1801.23	12234	0	0
2021.10.28	21:00:00	1801.33	1802.23	1800.09	1800.70	7636	0	0
2021.10.28	22:00:00	1800.78	1801.47	1797.83	1798.13	6727	0	0
2021.10.28	23:00:00	1798.26	1799.16	1797.56	1798.73	4497	0	0
2021.10.29	01:00:00	1799.59	1801.18	1799.24	1799.59	5681	0	0
2021.10.29	02:00:00	1799.52	1800.74	1798.58	1799.50	4197	0	0
2021.10.29	03:00:00	1799.62	1799.96	1797.45	1797.91	9770	0	0
2021.10.29	04:00:00	1798.01	1799.65	1796.61	1796.71	15781	0	0
2021.10.29	05:00:00	1796.79	1797.67	1795.39	1796.03	10043	0	0
2021.10.29	06:00:00	1796.15	1797.50	1795.01	1796.95	6983	0	0
2021.10.29	07:00:00	1796.99	1796.99	1793.49	1794.25	6406	0	0
2021.10.29	08:00:00	1794.33	1797.48	1793.17	1796.41	12224	0	0
2021.10.29	09:00:00	1796.49	1797.41	1792.95	1793.20	15322	0	0
2021.10.29	10:00:00	1793.30	1798.19	1792.99	1795.45	15661	0	0
2021.10.29	11:00:00	1795.55	1796.36	1790.78	1792.67	14652	0	0
2021.10.29	12:00:00	1792.77	1799.14	1791.81	1798.12	13289	0	0
2021.10.29	13:00:00	1798.21	1798.46	1794.83	1795.52	11410	0	0
2021.10.29	14:00:00	1795.57	1796.24	1792.59	1792.98	10969	0	0
2021.10.29	15:00:00	1793.06	1793.49	1775.87	1780.22	31796	0	0
2021.10.29	16:00:00	1780.37	1783.27	1771.93	1773.98	33883	0	0
2021.10.29	17:00:00	1774.06	1782.09	1771.91	1776.87	33258	0	0
2021.10.29	18:00:00	1776.94	1779.09	1775.00	1778.02	21848	0	0
2021.10.29	19:00:00	1778.10	1779.66	1777.21	1777.97	14764	0	0
2021.10.29	20:00:00	1778.08	1783.44	1777.99	1781.49	14738	0	0
2021.10.29	21:00:00	1781.58	1783.67	1781.18	1781.69	9158	0	0
2021.10.29	22:00:00	1781.82	1783.62	1781.38	1782.61	11144	0	0
2021.10.29	23:00:00	1782.73	1783.54	1782.24	1782.88	3236	0	0
2021.11.01	01:00:00	1783.06	1783.72	1780.22	1780.55	3657	0	0
2021.11.01	02:00:00	1780.71	1781.29	1779.05	1780.01	3486	0	0
2021.11.01	03:00:00	1780.10	1782.74	1780.10	1781.50	6787	0	0
2021.11.01	04:00:00	1781.63	1784.80	1780.13	1784.44	13375	0	0
2021.11.01	05:00:00	1784.52	1787.35	1784.43	1785.72	9420	0	0
2021.11.01	06:00:00	1785.82	1786.41	1783.82	1784.29	5973	0	0
2021.11.01	07:00:00	1784.38	1784.59	1783.49	1783.65	4116	0	0
2021.11.01	08:00:00	1783.74	1786.77	1783.48	1786.62	7117	0	0
2021.11.01	09:00:00	1786.73	1787.75	1782.27	1782.30	12067	0	0
2021.11.01	10:00:00	1782.44	1785.68	1781.16	1781.74	13506	0	0
2021.11.01	11:00:00	1781.66	1784.41	1780.88	1784.06	14929	0	0
2021.11.01	12:00:00	1784.20	1786.83	1783.48	1785.81	11618	0	0
2021.11.01	13:00:00	1785.92	1788.17	1785.49	1786.40	10710	0	0
2021.11.01	14:00:00	1786.50	1787.51	1782.48	1786.48	11868	0	0
2021.11.01	15:00:00	1786.57	1790.77	1785.74	1789.17	22030	0	0
2021.11.01	16:00:00	1789.24	1792.24	1785.56	1792.12	26785	0	0
2021.11.01	17:00:00	1792.25	1795.81	1789.91	1793.86	24594	0	0
2021.11.01	18:00:00	1794.03	1794.23	1790.20	1792.93	16074	0	0
2021.11.01	19:00:00	1793.03	1793.05	1789.69	1791.89	11873	0	0
2021.11.01	20:00:00	1791.95	1795.10	1791.93	1793.51	10413	0	0
2021.11.01	21:00:00	1793.59	1794.81	1792.51	1792.60	9390	0	0
2021.11.01	22:00:00	1792.73	1792.87	1791.00	1792.59	7725	0	0
2021.11.01	23:00:00	1792.67	1793.65	1792.33	1793.09	2593	0	0
2021.11.02	01:00:00	1793.03	1793.18	1791.51	1791.73	1877	0	0
2021.11.02	02:00:00	1791.84	1792.74	1791.28	1791.99	2315	0	0
2021.11.02	03:00:00	1792.24	1792.62	1790.62	1791.27	5029	0	0
2021.11.02	04:00:00	1791.36	1791.36	1789.37	1790.08	11370	0	0
2021.11.02	05:00:00	1790.15	1792.03	1789.13	1790.60	7414	0	0
2021.11.02	06:00:00	1790.70	1791.71	1789.96	1791.10	8190	0	0
2021.11.02	07:00:00	1791.19	1794.41	1790.99	1793.94	6288	0	0
2021.11.02	08:00:00	1794.03	1794.90	1793.02	1793.66	10271	0	0
2021.11.02	09:00:00	1793.72	1795.85	1792.41	1793.71	11906	0	0
2021.11.02	10:00:00	1793.79	1796.41	1793.61	1794.10	12280	0	0
2021.11.02	11:00:00	1794.16	1794.84	1790.73	1794.68	14547	0	0
2021.11.02	12:00:00	1794.78	1795.56	1793.10	1794.97	10862	0	0
2021.11.02	13:00:00	1795.09	1795.56	1791.27	1792.35	12005	0	0
2021.11.02	14:00:00	1792.45	1792.98	1788.17	1789.96	13319	0	0
2021.11.02	15:00:00	1790.07	1794.50	1788.10	1791.04	23109	0	0
2021.11.02	16:00:00	1791.12	1793.48	1788.93	1790.73	24589	0	0
2021.11.02	17:00:00	1790.84	1792.05	1786.31	1790.66	24674	0	0
2021.11.02	18:00:00	1790.74	1793.21	1787.74	1788.76	21177	0	0
2021.11.02	19:00:00	1788.81	1789.75	1787.25	1788.27	12852	0	0
2021.11.02	20:00:00	1788.39	1789.42	1786.66	1787.37	9293	0	0
2021.11.02	21:00:00	1787.42	1787.54	1786.26	1787.02	6113	0	0
2021.11.02	22:00:00	1787.06	1788.33	1786.38	1788.20	4090	0	0
2021.11.02	23:00:00	1788.32	1788.36	1787.37	1787.74	2120	0	0
2021.11.03	01:00:00	1787.65	1788.23	1786.82	1786.95	1963	0	0
2021.11.03	02:00:00	1787.04	1787.65	1786.62	1787.13	1344	0	0
2021.11.03	03:00:00	1787.07	1787.66	1782.40	1786.88	4383	0	0
2021.11.03	04:00:00	1786.82	1786.82	1783.13	1783.22	7472	0	0
2021.11.03	05:00:00	1783.27	1783.27	1780.11	1780.62	9893	0	0
2021.11.03	06:00:00	1780.73	1783.83	1779.17	1783.13	6435	0	0
2021.11.03	07:00:00	1783.21	1783.34	1780.60	1780.89	4213	0	0
2021.11.03	08:00:00	1781.03	1782.81	1779.93	1782.04	7486	0	0
2021.11.03	09:00:00	1782.15	1782.31	1778.12	1780.11	9861	0	0
2021.11.03	10:00:00	1780.20	1782.46	1779.51	1781.58	8414	0	0
2021.11.03	11:00:00	1781.67	1783.89	1780.91	1781.62	11500	0	0
2021.11.03	12:00:00	1781.73	1783.14	1780.96	1782.42	9195	0	0
2021.11.03	13:00:00	1782.52	1783.16	1780.43	1783.00	10793	0	0
2021.11.03	14:00:00	1783.09	1785.55	1782.51	1784.56	10849	0	0
2021.11.03	15:00:00	1784.65	1785.65	1774.35	1775.67	23268	0	0
2021.11.03	16:00:00	1775.79	1777.27	1765.55	1766.95	29912	0	0
2021.11.03	17:00:00	1766.93	1766.93	1758.66	1763.12	28656	0	0
2021.11.03	18:00:00	1763.31	1764.92	1760.54	1763.45	17523	0	0
2021.11.03	19:00:00	1763.61	1764.02	1761.90	1761.95	12631	0	0
2021.11.03	20:00:00	1762.13	1766.05	1761.63	1764.75	11774	0	0
2021.11.03	21:00:00	1764.90	1774.67	1761.31	1772.39	37315	0	0
2021.11.03	22:00:00	1772.56	1775.10	1768.41	1773.40	20815	0	0
2021.11.03	23:00:00	1773.59	1774.19	1769.40	1769.75	4670	0	0
2021.11.04	01:00:00	1769.97	1775.47	1769.97	1773.71	3262	0	0
2021.11.04	02:00:00	1773.77	1777.34	1773.52	1777.12	3979	0	0
2021.11.04	03:00:00	1777.86	1778.18	1775.09	1775.67	5061	0	0
2021.11.04	04:00:00	1775.76	1776.13	1773.34	1775.46	9447	0	0
2021.11.04	05:00:00	1775.51	1778.25	1775.48	1776.18	7378	0	0
2021.11.04	06:00:00	1776.25	1777.47	1774.91	1775.00	5122	0	0
2021.11.04	07:00:00	1775.11	1775.73	1774.55	1774.57	3318	0	0
2021.11.04	08:00:00	1774.71	1775.97	1774.03	1774.66	6109	0	0
2021.11.04	09:00:00	1774.75	1774.75	1770.69	1772.64	10060	0	0
2021.11.04	10:00:00	1772.76	1775.98	1772.63	1774.66	8429	0	0
2021.11.04	11:00:00	1774.79	1777.53	1772.22	1776.35	14257	0	0
2021.11.04	12:00:00	1776.43	1777.71	1775.12	1777.23	9399	0	0
2021.11.04	13:00:00	1777.31	1779.79	1775.70	1778.67	9721	0	0
2021.11.04	14:00:00	1778.74	1782.13	1778.10	1780.74	11237	0	0
2021.11.04	15:00:00	1781.04	1792.94	1779.03	1792.54	29542	0	0
2021.11.04	16:00:00	1792.63	1795.86	1790.73	1795.64	26669	0	0
2021.11.04	17:00:00	1795.75	1798.83	1794.98	1796.80	26531	0	0
2021.11.04	18:00:00	1796.83	1797.07	1791.18	1792.18	20357	0	0
2021.11.04	19:00:00	1792.21	1793.75	1790.78	1792.29	11118	0	0
2021.11.04	20:00:00	1792.36	1794.05	1790.97	1793.33	10172	0	0
2021.11.04	21:00:00	1793.38	1793.86	1791.20	1792.36	7512	0	0
2021.11.04	22:00:00	1792.38	1793.82	1791.92	1793.71	6059	0	0
2021.11.04	23:00:00	1793.71	1793.78	1791.18	1791.61	3291	0	0
2021.11.05	01:00:00	1791.52	1791.52	1790.33	1791.35	2140	0	0
2021.11.05	02:00:00	1791.36	1792.11	1790.71	1791.27	2984	0	0
2021.11.05	03:00:00	1791.12	1793.34	1789.97	1791.24	6940	0	0
2021.11.05	04:00:00	1791.30	1795.53	1791.28	1795.49	15265	0	0
2021.11.05	05:00:00	1795.52	1796.05	1792.12	1793.84	8141	0	0
2021.11.05	06:00:00	1793.88	1794.34	1792.40	1792.76	5935	0	0
2021.11.05	07:00:00	1792.81	1795.58	1792.53	1795.55	4838	0	0
2021.11.05	08:00:00	1795.59	1796.86	1794.01	1795.80	7589	0	0
2021.11.05	09:00:00	1795.82	1796.98	1794.76	1796.59	10323	0	0
2021.11.05	10:00:00	1796.62	1798.34	1795.90	1796.49	10523	0	0
2021.11.05	11:00:00	1796.52	1800.05	1794.80	1796.24	15519	0	0
2021.11.05	12:00:00	1796.28	1797.19	1793.94	1795.15	11806	0	0
2021.11.05	13:00:00	1795.18	1795.60	1792.98	1794.08	10822	0	0
2021.11.05	14:00:00	1794.12	1795.08	1791.65	1793.78	11890	0	0
2021.11.05	15:00:00	1793.93	1797.36	1784.92	1790.90	27331	0	0
2021.11.05	16:00:00	1790.90	1803.63	1790.59	1799.17	34608	0	0
2021.11.05	17:00:00	1799.22	1803.35	1795.65	1801.89	27059	0	0
2021.11.05	18:00:00	1801.91	1811.74	1801.11	1809.82	26330	0	0
2021.11.05	19:00:00	1809.87	1815.42	1807.72	1813.93	19950	0	0
2021.11.05	20:00:00	1813.95	1815.22	1812.58	1813.63	14451	0	0
2021.11.05	21:00:00	1813.64	1816.31	1812.29	1815.57	10066	0	0
2021.11.05	22:00:00	1815.71	1818.01	1815.11	1816.76	9748	0	0
2021.11.05	23:00:00	1816.75	1818.20	1816.05	1817.70	3487	0	0
2021.11.08	01:00:00	1817.61	1818.09	1814.90	1815.76	6192	0	0
2021.11.08	02:00:00	1815.96	1816.06	1812.81	1813.48	6773	0	0
2021.11.08	03:00:00	1813.57	1821.07	1813.52	1816.55	18648	0	0
2021.11.08	04:00:00	1816.64	1820.34	1816.64	1819.43	11785	0	0
2021.11.08	05:00:00	1819.52	1820.02	1817.55	1818.98	6848	0	0
2021.11.08	06:00:00	1819.12	1820.65	1818.53	1819.87	5795	0	0
2021.11.08	07:00:00	1819.95	1821.25	1818.66	1820.95	8054	0	0
2021.11.08	08:00:00	1821.04	1821.43	1815.71	1816.62	11185	0	0
2021.11.08	09:00:00	1816.69	1817.58	1814.55	1816.22	11542	0	0
2021.11.08	10:00:00	1816.33	1818.16	1812.30	1813.15	14499	0	0
2021.11.08	11:00:00	1813.24	1816.48	1812.68	1815.89	9728	0	0
2021.11.08	12:00:00	1815.97	1818.34	1815.80	1817.14	8090	0	0
2021.11.08	13:00:00	1817.26	1818.12	1814.88	1816.80	7749	0	0
2021.11.08	14:00:00	1816.87	1818.48	1815.68	1817.67	10688	0	0
2021.11.08	15:00:00	1817.77	1824.25	1816.00	1821.65	22938	0	0
2021.11.08	16:00:00	1821.76	1826.14	1819.10	1822.38	29751	0	0
2021.11.08	17:00:00	1822.52	1823.45	1820.39	1821.42	19135	0	0
2021.11.08	18:00:00	1821.51	1824.33	1819.34	1823.91	12631	0	0
2021.11.08	19:00:00	1823.98	1824.29	1822.69	1823.35	6957	0	0
2021.11.08	20:00:00	1823.44	1826.49	1822.78	1825.61	10585	0	0
2021.11.08	21:00:00	1825.70	1826.15	1825.26	1825.61	5253	0	0
2021.11.08	22:00:00	1825.74	1826.27	1823.56	1823.83	6606	0	0
2021.11.08	23:00:00	1823.84	1825.00	1823.76	1824.03	2674	0	0
2021.11.09	01:00:00	1825.22	1825.27	1823.91	1824.51	3380	0	0
2021.11.09	02:00:00	1824.68	1824.89	1823.31	1823.87	3607	0	0
2021.11.09	03:00:00	1823.96	1827.16	1823.34	1824.75	12306	0	0
2021.11.09	04:00:00	1824.86	1826.59	1821.72	1822.92	12040	0	0
2021.11.09	05:00:00	1823.00	1824.12	1821.80	1822.91	9958	0	0
2021.11.09	06:00:00	1823.00	1823.78	1822.31	1823.50	6439	0	0
2021.11.09	07:00:00	1823.57	1825.97	1823.05	1824.60	8368	0	0
2021.11.09	08:00:00	1824.70	1827.15	1822.88	1823.82	10194	0	0
2021.11.09	09:00:00	1823.98	1825.39	1819.06	1820.00	12341	0	0
2021.11.09	10:00:00	1820.11	1825.81	1820.10	1824.09	14937	0	0
2021.11.09	11:00:00	1824.22	1826.29	1822.99	1825.32	11286	0	0
2021.11.09	12:00:00	1825.42	1826.77	1823.94	1825.03	9783	0	0
2021.11.09	13:00:00	1825.10	1828.60	1823.47	1823.73	11635	0	0
2021.11.09	14:00:00	1823.86	1825.59	1822.70	1824.00	14136	0	0
2021.11.09	15:00:00	1824.13	1830.18	1823.77	1829.88	25917	0	0
2021.11.09	16:00:00	1829.87	1830.34	1825.72	1826.16	26998	0	0
2021.11.09	17:00:00	1826.21	1827.53	1820.17	1825.81	24388	0	0
2021.11.09	18:00:00	1825.89	1829.72	1823.35	1828.33	15411	0	0
2021.11.09	19:00:00	1828.46	1831.32	1827.26	1830.77	13604	0	0
2021.11.09	20:00:00	1830.86	1831.17	1826.89	1830.16	12832	0	0
2021.11.09	21:00:00	1830.24	1830.54	1828.77	1830.16	7077	0	0
2021.11.09	22:00:00	1830.29	1832.75	1830.19	1832.17	8631	0	0
2021.11.09	23:00:00	1832.28	1832.66	1831.27	1831.58	2777	0	0
2021.11.10	01:00:00	1832.09	1832.44	1828.51	1829.84	4942	0	0
2021.11.10	02:00:00	1829.96	1831.05	1829.22	1829.36	5029	0	0
2021.11.10	03:00:00	1829.44	1830.84	1827.26	1827.61	11053	0	0
2021.11.10	04:00:00	1827.68	1830.25	1826.90	1827.17	9891	0	0
2021.11.10	05:00:00	1827.25	1828.61	1826.03	1827.02	7332	0	0
2021.11.10	06:00:00	1827.13	1827.36	1825.74	1826.39	4825	0	0
2021.11.10	07:00:00	1826.47	1827.15	1824.20	1825.65	7651	0	0
2021.11.10	08:00:00	1825.75	1827.07	1824.03	1826.32	9020	0	0
2021.11.10	09:00:00	1826.38	1826.38	1822.88	1824.11	11840	0	0
2021.11.10	10:00:00	1824.15	1827.17	1823.00	1825.44	12439	0	0
2021.11.10	11:00:00	1825.56	1826.84	1824.60	1825.04	10296	0	0
2021.11.10	12:00:00	1825.14	1826.66	1824.49	1824.69	8060	0	0
2021.11.10	13:00:00	1824.78	1826.15	1822.64	1824.43	10782	0	0
2021.11.10	14:00:00	1824.56	1826.62	1824.24	1826.38	9583	0	0
2021.11.10	15:00:00	1826.51	1851.77	1822.18	1849.61	29401	0	0
2021.11.10	16:00:00	1849.59	1868.46	1849.23	1861.53	34424	0	0
2021.11.10	17:00:00	1861.60	1862.46	1851.16	1851.37	27755	0	0
2021.11.10	18:00:00	1851.63	1858.58	1851.63	1854.78	19299	0	0
2021.11.10	19:00:00	1854.79	1855.21	1848.12	1849.56	15495	0	0
2021.11.10	20:00:00	1849.58	1850.76	1841.37	1846.49	23244	0	0
2021.11.10	21:00:00	1846.53	1850.06	1844.43	1847.01	12838	0	0
2021.11.10	22:00:00	1847.04	1852.77	1845.24	1852.48	11308	0	0
2021.11.10	23:00:00	1852.58	1852.71	1848.73	1848.87	3390	0	0
2021.11.11	01:00:00	1849.32	1849.84	1848.20	1848.46	2852	0	0
2021.11.11	02:00:00	1848.43	1852.50	1847.93	1850.08	6098	0	0
2021.11.11	03:00:00	1850.15	1851.43	1845.06	1845.42	14249	0	0
